Word, Democrat, Republican
posture,0,1,0.0
explain,0,1,0.0
indication,0,1,0.0
get-out-the-vote,0,1,0.0
chat,0,1,0.0
boycott,0,1,0.0
flawed,0,1,0.0
shirked,0,1,0.0
bid.other,0,1,0.0
vested,0,1,0.0
fashioned,0,1,0.0
cancelling,0,1,0.0
waved,0,1,0.0
youm,0,1,0.0
privilege.the,0,1,0.0
neighbouring,0,1,0.0
metres,0,1,0.0
impression,0,1,0.0
herat.while,0,1,0.0
safeguard,0,1,0.0
synagogues,0,1,0.0
attacks.using,0,1,0.0
nineveh,0,1,0.0
meekly,0,1,0.0
densely,0,1,0.0
countenance,0,1,0.0
facebook.silicon,0,1,0.0
conquer,0,1,0.0
al-qaeda-allied,0,1,0.0
cristina,0,1,0.0
blitz,0,1,0.0
survive,0,1,0.0
superintendent,0,1,0.0
stagnated,0,1,0.0
contacted,0,1,0.0
co-chair,0,1,0.0
shaming,0,1,0.0
returned,0,1,0.0
álvaro,0,1,0.0
whatever,0,1,0.0
intersection.these,0,1,0.0
widespread,0,1,0.0
rachel,0,1,0.0
orbit.reports,0,1,0.0
gang,0,1,0.0
products,0,1,0.0
blowing,0,1,0.0
journalist,0,1,0.0
pact,0,1,0.0
convoys,0,1,0.0
structural,0,1,0.0
wracked,0,1,0.0
rooted.on,0,1,0.0
camera.incredibly,0,1,0.0
casual,0,1,0.0
onto,0,1,0.0
hook,0,1,0.0
barletta,0,1,0.0
ghani,0,1,0.0
pockets,0,1,0.0
congress.now,0,1,0.0
added.russia,0,1,0.0
nerve,0,1,0.0
governing,0,1,0.0
quietly,0,1,0.0
vocal,0,1,0.0
added.one,0,1,0.0
star,0,1,0.0
blacks,0,1,0.0
returning,0,1,0.0
wrong.interestingly,0,1,0.0
feet,0,1,0.0
regev,0,1,0.0
chairs.according,0,1,0.0
credit,0,1,0.0
inches,0,1,0.0
belief,0,1,0.0
extremely,0,1,0.0
tours,0,1,0.0
eliminating,0,1,0.0
lorna,0,1,0.0
drewadditionally,0,1,0.0
naftali,0,1,0.0
smile,0,1,0.0
baked,0,1,0.0
ed,0,1,0.0
patriotism,0,1,0.0
discrimination,0,1,0.0
downgrading,0,1,0.0
attend,0,1,0.0
indoors,0,1,0.0
born.otiendo,0,1,0.0
stops,0,1,0.0
middle-of-the,0,1,0.0
investigations,0,1,0.0
charlotte,0,1,0.0
codes,0,1,0.0
bondi,0,1,0.0
demonstrating,0,1,0.0
campaigned,0,1,0.0
implosion,0,1,0.0
closest,0,1,0.0
overwhelmingly,0,1,0.0
chambers.to,0,1,0.0
chiang,0,1,0.0
interfered,0,1,0.0
idolatrous,0,1,0.0
bereaved,0,1,0.0
counted.that,0,1,0.0
remainder,0,1,0.0
stark,0,1,0.0
blumenthal,0,1,0.0
sacrifice,0,1,0.0
intense,0,1,0.0
tolerate,0,1,0.0
knock,0,1,0.0
side-swiped,0,1,0.0
speeches,0,1,0.0
fabulous,0,1,0.0
strained,0,1,0.0
department.later,0,1,0.0
dues.the,0,1,0.0
ivy,0,1,0.0
peaceably,0,1,0.0
speculated,0,1,0.0
said.on,0,1,0.0
monster,0,1,0.0
possess,0,1,0.0
suspicions,0,1,0.0
awarding,0,1,0.0
border.thirty,0,1,0.0
easy,0,1,0.0
opcw,0,1,0.0
disburse,0,1,0.0
awkwardly,0,1,0.0
center-left,0,1,0.0
fathers,0,1,0.0
strict,0,1,0.0
extend,0,1,0.0
festival,0,1,0.0
assemble,0,1,0.0
prey,0,1,0.0
tall,0,1,0.0
seriously,0,1,0.0
hence,0,1,0.0
money.women,0,1,0.0
tender,0,1,0.0
resembling,0,1,0.0
enemies,0,1,0.0
bagher,0,1,0.0
front-page,0,1,0.0
fumes,0,1,0.0
disqualified,0,1,0.0
presiding,0,1,0.0
overcame,0,1,0.0
ret,0,1,0.0
mislead,0,1,0.0
hardest,0,1,0.0
capitalizes,0,1,0.0
located.huelskamp,0,1,0.0
unseemly,0,1,0.0
policymakers,0,1,0.0
forged.in,0,1,0.0
creation,0,1,0.0
bombers,0,1,0.0
botched,0,1,0.0
rebrand,0,1,0.0
mouth,0,1,0.0
modern,0,1,0.0
equality,0,1,0.0
hire,0,1,0.0
id,0,1,0.0
orthodox,0,1,0.0
milan,0,1,0.0
proficiency,0,1,0.0
earning,0,1,0.0
line.so,0,1,0.0
incite,0,1,0.0
warmongering,0,1,0.0
medicine,0,1,0.0
describing,0,1,0.0
horrendous,0,1,0.0
government.except,0,1,0.0
rate,0,1,0.0
mobs,0,1,0.0
quickly.in,0,1,0.0
chairmen.by,0,1,0.0
outbursts,0,1,0.0
facebook.cohen,0,1,0.0
17th,0,1,0.0
launching,0,1,0.0
rainy,0,1,0.0
expensive,0,1,0.0
super-awesome,0,1,0.0
hadn,0,1,0.0
thanked,0,1,0.0
outlaw,0,1,0.0
penned,0,1,0.0
theirs,0,1,0.0
stated.schlafly,0,1,0.0
envoy,0,1,0.0
rape,0,1,0.0
lebanese,0,1,0.0
lunches,0,1,0.0
impeached,0,1,0.0
shedding,0,1,0.0
limits,0,1,0.0
deem,0,1,0.0
bittles,0,1,0.0
ate,0,1,0.0
challenges,0,1,0.0
usaid-funded,0,1,0.0
turnout,0,1,0.0
spreading,0,1,0.0
documented,0,1,0.0
smuggle,0,1,0.0
repel,0,1,0.0
home.she,0,1,0.0
nuked,0,1,0.0
speechifying,0,1,0.0
once-tolerant,0,1,0.0
luxury,0,1,0.0
kitty,0,1,0.0
realities,0,1,0.0
policy-making,0,1,0.0
headscarf,0,1,0.0
operation.the,0,1,0.0
time.variations,0,1,0.0
shadowy,0,1,0.0
populism,0,1,0.0
greg,0,1,0.0
d-colo,0,1,0.0
punched,0,1,0.0
indulging,0,1,0.0
convention.and,0,1,0.0
clintons,0,1,0.0
torpedo,0,1,0.0
temper,0,1,0.0
nowhere,0,1,0.0
sobbing,0,1,0.0
restrictions,0,1,0.0
kicking,0,1,0.0
do-over.the,0,1,0.0
marxist,0,1,0.0
premiere,0,1,0.0
juvenile,0,1,0.0
crossed,0,1,0.0
pretense,0,1,0.0
past.reuters,0,1,0.0
skies,0,1,0.0
del,0,1,0.0
endorsements,0,1,0.0
clinton.the,0,1,0.0
helmets,0,1,0.0
al-qaida,0,1,0.0
championing,0,1,0.0
jeopardize,0,1,0.0
impossible,0,1,0.0
object,0,1,0.0
born,0,1,0.0
swift,0,1,0.0
season,0,1,0.0
time.coverage,0,1,0.0
yelled,0,1,0.0
pictured,0,1,0.0
generals,0,1,0.0
brett,0,1,0.0
granted,0,1,0.0
straightforward,0,1,0.0
nicolás,0,1,0.0
goldwasser,0,1,0.0
gadsden,0,1,0.0
hard-earned,0,1,0.0
paramount,0,1,0.0
discover,0,1,0.0
1789.the,0,1,0.0
succession,0,1,0.0
arrested.one,0,1,0.0
ratings,0,1,0.0
gray,0,1,0.0
muntadhar,0,1,0.0
kansas,0,1,0.0
treatment.last,0,1,0.0
loyalists,0,1,0.0
cause.sisi,0,1,0.0
2.president,0,1,0.0
melting,0,1,0.0
level,0,1,0.0
excoriated,0,1,0.0
condemn,0,1,0.0
deficiencies,0,1,0.0
orders,0,1,0.0
disrespect,0,1,0.0
scales,0,1,0.0
doctor,0,1,0.0
vengeance-taking,0,1,0.0
degree,0,1,0.0
inspire,0,1,0.0
store,0,1,0.0
it.if,0,1,0.0
sarwary,0,1,0.0
progress,0,1,0.0
process.read,0,1,0.0
hole,0,1,0.0
allege,0,1,0.0
mediterranean,0,1,0.0
bin,0,1,0.0
relying,0,1,0.0
undeclared,0,1,0.0
views,0,1,0.0
believers,0,1,0.0
dancing,0,1,0.0
keenly,0,1,0.0
study,0,1,0.0
worry,0,1,0.0
miraculous,0,1,0.0
by.anti,0,1,0.0
demonstrated,0,1,0.0
ivanka,0,1,0.0
finishes,0,1,0.0
confrontation,0,1,0.0
sell,0,1,0.0
sergei,0,1,0.0
sinai,0,1,0.0
4km,0,1,0.0
sprawling,0,1,0.0
devil,0,1,0.0
thoroughfare.and,0,1,0.0
inflating,0,1,0.0
seized,0,1,0.0
smiling,0,1,0.0
luos,0,1,0.0
states.there,0,1,0.0
cookie,0,1,0.0
hovering,0,1,0.0
dethroned,0,1,0.0
illustrates,0,1,0.0
slowed,0,1,0.0
emissions,0,1,0.0
bipartisanship,0,1,0.0
graves,0,1,0.0
vacant,0,1,0.0
papered,0,1,0.0
morally,0,1,0.0
e-mail,0,1,0.0
react,0,1,0.0
agreements.speaking,0,1,0.0
withdrawal,0,1,0.0
remained,0,1,0.0
original,0,1,0.0
lashing,0,1,0.0
unscrupulous,0,1,0.0
plight,0,1,0.0
arguments,0,1,0.0
thug,0,1,0.0
misfortune,0,1,0.0
upholds,0,1,0.0
carson,0,1,0.0
accompanied,0,1,0.0
jar,0,1,0.0
three-year,0,1,0.0
fashion,0,1,0.0
regularly,0,1,0.0
crush,0,1,0.0
disappearances.in,0,1,0.0
unite,0,1,0.0
al-numani,0,1,0.0
jenna,0,1,0.0
future.in,0,1,0.0
khaled,0,1,0.0
pre-emptively,0,1,0.0
petraeus,0,1,0.0
extorting,0,1,0.0
donated,0,1,0.0
days.formal,0,1,0.0
outlasted,0,1,0.0
nickname,0,1,0.0
manifest,0,1,0.0
nation.schlafly,0,1,0.0
stockpiles,0,1,0.0
giveaway,0,1,0.0
derision.but,0,1,0.0
issuing,0,1,0.0
phosphor,0,1,0.0
change.org,0,1,0.0
offices,0,1,0.0
hothouse,0,1,0.0
modes,0,1,0.0
trotted,0,1,0.0
grinding,0,1,0.0
commentary,0,1,0.0
irony,0,1,0.0
benjamin,0,1,0.0
ak,0,1,0.0
testify,0,1,0.0
bottom-up,0,1,0.0
immune,0,1,0.0
citizenship,0,1,0.0
appeals,0,1,0.0
embroiled,0,1,0.0
state.by,0,1,0.0
precedent,0,1,0.0
olitical,0,1,0.0
well.retired,0,1,0.0
shelled,0,1,0.0
kurdish-controlled,0,1,0.0
anytime,0,1,0.0
replacing,0,1,0.0
roiling,0,1,0.0
jump,0,1,0.0
invests,0,1,0.0
election.on,0,1,0.0
customer,0,1,0.0
needless,0,1,0.0
functioning,0,1,0.0
revenues,0,1,0.0
syrian-american,0,1,0.0
leverage,0,1,0.0
justified,0,1,0.0
davis,0,1,0.0
lip,0,1,0.0
orange,0,1,0.0
tone,0,1,0.0
involve,0,1,0.0
collusion,0,1,0.0
lula,0,1,0.0
assessments,0,1,0.0
prevalent,0,1,0.0
anonymously,0,1,0.0
strategy,0,1,0.0
peruvian,0,1,0.0
noah,0,1,0.0
jens,0,1,0.0
operating,0,1,0.0
tread,0,1,0.0
punto,0,1,0.0
shelter,0,1,0.0
renegotiating,0,1,0.0
physically,0,1,0.0
automatically,0,1,0.0
critic,0,1,0.0
ohioan,0,1,0.0
dearly.as,0,1,0.0
vs,0,1,0.0
sack,0,1,0.0
earnings,0,1,0.0
precise,0,1,0.0
wade,0,1,0.0
cutting,0,1,0.0
mexicans,0,1,0.0
annexed,0,1,0.0
levin,0,1,0.0
heir,0,1,0.0
strain,0,1,0.0
apartment,0,1,0.0
fransisco,0,1,0.0
reinstated,0,1,0.0
principal,0,1,0.0
ammunitions,0,1,0.0
financed,0,1,0.0
administration.at,0,1,0.0
league-educated,0,1,0.0
alsayed,0,1,0.0
embattled,0,1,0.0
honeyish,0,1,0.0
articulate,0,1,0.0
theme,0,1,0.0
crimes.syrian,0,1,0.0
redirects,0,1,0.0
bounds,0,1,0.0
pine,0,1,0.0
okay,0,1,0.0
puts,0,1,0.0
backer,0,1,0.0
dear,0,1,0.0
rebekah,0,1,0.0
idlib,0,1,0.0
kqed,0,1,0.0
retrograde,0,1,0.0
call.this,0,1,0.0
volumes,0,1,0.0
nominees,0,1,0.0
dramatically.mexican,0,1,0.0
upgrade,0,1,0.0
rebind,0,1,0.0
brotherhood.but,0,1,0.0
unprovable,0,1,0.0
liar,0,1,0.0
implemented,0,1,0.0
takes,0,1,0.0
dreams,0,1,0.0
tracking,0,1,0.0
outright,0,1,0.0
shady,0,1,0.0
diagnose,0,1,0.0
renounce,0,1,0.0
combustion,0,1,0.0
khalil,0,1,0.0
psychotherapist,0,1,0.0
swell,0,1,0.0
plant,0,1,0.0
campaign.over,0,1,0.0
demanded,0,1,0.0
said.he,0,1,0.0
resounding,0,1,0.0
moral,0,1,0.0
islam.the,0,1,0.0
husband.the,0,1,0.0
protestors,0,1,0.0
easily,0,1,0.0
defects,0,1,0.0
baptist,0,1,0.0
frazier,0,1,0.0
authorise,0,1,0.0
lynn,0,1,0.0
kremlin,0,1,0.0
safety.more,0,1,0.0
gross,0,1,0.0
nullify,0,1,0.0
cnn.cnn,0,1,0.0
casey,0,1,0.0
century,0,1,0.0
weapons.the,0,1,0.0
painful,0,1,0.0
unity.reid,0,1,0.0
ashraf,0,1,0.0
consumption.president,0,1,0.0
right-wingers,0,1,0.0
nominate,0,1,0.0
transitions,0,1,0.0
rejoin,0,1,0.0
discipline,0,1,0.0
plots,0,1,0.0
enforced.the,0,1,0.0
violations,0,1,0.0
grande,0,1,0.0
strike,0,1,0.0
pre-comey,0,1,0.0
shares.dallas,0,1,0.0
rajab,0,1,0.0
hashtag,0,1,0.0
legend,0,1,0.0
traffickers,0,1,0.0
float,0,1,0.0
multiplier,0,1,0.0
flood,0,1,0.0
proverbial,0,1,0.0
strong-armed,0,1,0.0
since.by,0,1,0.0
indigenous,0,1,0.0
clothes,0,1,0.0
regulation,0,1,0.0
worthless.people,0,1,0.0
wingers,0,1,0.0
box,0,1,0.0
computed,0,1,0.0
coast,0,1,0.0
render,0,1,0.0
directed,0,1,0.0
is-held,0,1,0.0
tally,0,1,0.0
bearer,0,1,0.0
anti-establishment,0,1,0.0
reactors,0,1,0.0
millicent,0,1,0.0
willingness,0,1,0.0
subsidized,0,1,0.0
permeate,0,1,0.0
afflict,0,1,0.0
dem,0,1,0.0
pressured,0,1,0.0
childhood,0,1,0.0
warfare,0,1,0.0
express,0,1,0.0
breakfast,0,1,0.0
compliance,0,1,0.0
dime.richards,0,1,0.0
unwilling,0,1,0.0
missteps,0,1,0.0
extremism,0,1,0.0
mid-december,0,1,0.0
disagree,0,1,0.0
surrender,0,1,0.0
stupid,0,1,0.0
heartache,0,1,0.0
general-turned-president,0,1,0.0
symbol,0,1,0.0
:d,0,1,0.0
congratulate,0,1,0.0
fatah,0,1,0.0
purely,0,1,0.0
gan,0,1,0.0
shortage,0,1,0.0
affordability,0,1,0.0
cultivating,0,1,0.0
horde,0,1,0.0
states.america,0,1,0.0
archives,0,1,0.0
economically,0,1,0.0
samy,0,1,0.0
wipe,0,1,0.0
introducing,0,1,0.0
anybody,0,1,0.0
marlene,0,1,0.0
shiites,0,1,0.0
insisted,0,1,0.0
baseball,0,1,0.0
apple,0,1,0.0
criticised,0,1,0.0
behaving,0,1,0.0
clintonite,0,1,0.0
agreement.however,0,1,0.0
liars,0,1,0.0
cleanse,0,1,0.0
adds.some,0,1,0.0
widely,0,1,0.0
eisenhower-era,0,1,0.0
standoff,0,1,0.0
parishes,0,1,0.0
complaints,0,1,0.0
sporadic,0,1,0.0
adly,0,1,0.0
trump.as,0,1,0.0
overcharge,0,1,0.0
believing,0,1,0.0
analysts,0,1,0.0
wives.ap,0,1,0.0
establishment.yet,0,1,0.0
developments,0,1,0.0
agricultural,0,1,0.0
bite,0,1,0.0
murdering,0,1,0.0
expertly,0,1,0.0
smuggling,0,1,0.0
said.isis,0,1,0.0
feed,0,1,0.0
prosperity,0,1,0.0
sentences,0,1,0.0
totally,0,1,0.0
comedian,0,1,0.0
escalated,0,1,0.0
aligning,0,1,0.0
tantrum,0,1,0.0
heyday,0,1,0.0
folly,0,1,0.0
reviews,0,1,0.0
demolition,0,1,0.0
cleaning,0,1,0.0
middle-class,0,1,0.0
ahmed,0,1,0.0
sacramento,0,1,0.0
scare,0,1,0.0
sept,0,1,0.0
fragments,0,1,0.0
par,0,1,0.0
group.washington,0,1,0.0
legalization,0,1,0.0
sat,0,1,0.0
base-reversion,0,1,0.0
brave,0,1,0.0
disenfranchisement,0,1,0.0
yezidi,0,1,0.0
reject,0,1,0.0
preliminary,0,1,0.0
remove,0,1,0.0
below,0,1,0.0
occupation,0,1,0.0
cases,0,1,0.0
declining,0,1,0.0
luiz,0,1,0.0
choosing,0,1,0.0
hawaii,0,1,0.0
principled,0,1,0.0
samir,0,1,0.0
dopes,0,1,0.0
evils,0,1,0.0
rubber-stamped,0,1,0.0
respectively,0,1,0.0
citing,0,1,0.0
extension,0,1,0.0
policeman,0,1,0.0
goals,0,1,0.0
oregonian,0,1,0.0
whopping,0,1,0.0
positively,0,1,0.0
revile,0,1,0.0
godmother,0,1,0.0
large-scale,0,1,0.0
fantasy,0,1,0.0
notices,0,1,0.0
russia.damascus,0,1,0.0
1980s.so,0,1,0.0
latter-day,0,1,0.0
modest,0,1,0.0
anti-muslim,0,1,0.0
regulations,0,1,0.0
mayors,0,1,0.0
website.pj,0,1,0.0
1970s,0,1,0.0
singled,0,1,0.0
centuries-old,0,1,0.0
cowardly,0,1,0.0
therms,0,1,0.0
positive,0,1,0.0
explosive-making,0,1,0.0
cancelled,0,1,0.0
visible,0,1,0.0
states.here,0,1,0.0
conceded,0,1,0.0
sheets,0,1,0.0
uprising,0,1,0.0
verification,0,1,0.0
disgraced,0,1,0.0
predicted,0,1,0.0
producer,0,1,0.0
suspicion,0,1,0.0
centralized,0,1,0.0
raged,0,1,0.0
professor,0,1,0.0
schools.the,0,1,0.0
liberal-leaning,0,1,0.0
seismic,0,1,0.0
fields,0,1,0.0
weakness,0,1,0.0
davos,0,1,0.0
recovering,0,1,0.0
pocono,0,1,0.0
rebels.russia,0,1,0.0
elements,0,1,0.0
sukhoi,0,1,0.0
confused,0,1,0.0
havana,0,1,0.0
mid,0,1,0.0
hesitant,0,1,0.0
doorstep,0,1,0.0
aidan.while,0,1,0.0
booth,0,1,0.0
areas.salem,0,1,0.0
wedding,0,1,0.0
flight,0,1,0.0
morning.you,0,1,0.0
celebrities.but,0,1,0.0
humanity,0,1,0.0
burhanettin,0,1,0.0
vice-president,0,1,0.0
expanding,0,1,0.0
withdrawing,0,1,0.0
versus,0,1,0.0
soon-to-be,0,1,0.0
celebrities,0,1,0.0
showered,0,1,0.0
mentioning,0,1,0.0
scattered,0,1,0.0
corrupted,0,1,0.0
groundswell,0,1,0.0
satiacum,0,1,0.0
studies,0,1,0.0
allot,0,1,0.0
enthusiastic,0,1,0.0
mulled,0,1,0.0
baseline,0,1,0.0
compassion,0,1,0.0
majority.anyway,0,1,0.0
blamed,0,1,0.0
years.and,0,1,0.0
convinced,0,1,0.0
barely-undercover,0,1,0.0
brainwashed,0,1,0.0
paid,0,1,0.0
uncommon,0,1,0.0
admission,0,1,0.0
low-cost,0,1,0.0
norms,0,1,0.0
marsha,0,1,0.0
famously,0,1,0.0
asphyxia,0,1,0.0
vote.but,0,1,0.0
impelled,0,1,0.0
brunt,0,1,0.0
pro-temporate,0,1,0.0
brilliant.the,0,1,0.0
latino,0,1,0.0
stadium,0,1,0.0
collection,0,1,0.0
hnc,0,1,0.0
formed,0,1,0.0
concluding,0,1,0.0
buy,0,1,0.0
meted,0,1,0.0
whole.trump,0,1,0.0
assured,0,1,0.0
praised,0,1,0.0
scared,0,1,0.0
james,0,1,0.0
orchestrating,0,1,0.0
michel,0,1,0.0
anti-establishmentarian,0,1,0.0
google,0,1,0.0
accomplish,0,1,0.0
perception,0,1,0.0
fate,0,1,0.0
outgunned,0,1,0.0
spy,0,1,0.0
tireless,0,1,0.0
touring,0,1,0.0
beginning,0,1,0.0
subcommittee,0,1,0.0
service.in,0,1,0.0
flipped,0,1,0.0
version,0,1,0.0
schedule,0,1,0.0
iconic,0,1,0.0
belligerent,0,1,0.0
prestige,0,1,0.0
countries.and,0,1,0.0
stalwart,0,1,0.0
crash,0,1,0.0
conventional,0,1,0.0
constituency,0,1,0.0
slaves.the,0,1,0.0
thumb,0,1,0.0
couples,0,1,0.0
uniting,0,1,0.0
congresswoman,0,1,0.0
hooded,0,1,0.0
flattened,0,1,0.0
unleashing,0,1,0.0
canyon,0,1,0.0
jefferson,0,1,0.0
intervening,0,1,0.0
racial,0,1,0.0
identifies,0,1,0.0
said.under,0,1,0.0
people.it,0,1,0.0
alsalem,0,1,0.0
jared,0,1,0.0
fars,0,1,0.0
stood,0,1,0.0
sharing,0,1,0.0
time.sure,0,1,0.0
begins,0,1,0.0
passing,0,1,0.0
qualify,0,1,0.0
now.no,0,1,0.0
best-selling,0,1,0.0
professed,0,1,0.0
cards.on,0,1,0.0
resigned,0,1,0.0
steal,0,1,0.0
submit,0,1,0.0
picks,0,1,0.0
taught,0,1,0.0
stamp,0,1,0.0
1960s,0,1,0.0
spare,0,1,0.0
arm,0,1,0.0
irritant,0,1,0.0
flourishing.the,0,1,0.0
linked,0,1,0.0
opened,0,1,0.0
members.many,0,1,0.0
realize,0,1,0.0
absolute,0,1,0.0
awaiting,0,1,0.0
unrest.protesters,0,1,0.0
well-advised,0,1,0.0
radio.in,0,1,0.0
gaining,0,1,0.0
microsoft,0,1,0.0
gap,0,1,0.0
insurgency,0,1,0.0
stalwarts,0,1,0.0
attached,0,1,0.0
padilla,0,1,0.0
cellphone-recorded,0,1,0.0
overlooked,0,1,0.0
appointed,0,1,0.0
beds,0,1,0.0
atomic,0,1,0.0
pretended,0,1,0.0
rural,0,1,0.0
titanic,0,1,0.0
now.staff,0,1,0.0
waves,0,1,0.0
troops.cohen,0,1,0.0
jones,0,1,0.0
flashing,0,1,0.0
deducting,0,1,0.0
jill,0,1,0.0
improvements,0,1,0.0
numb,0,1,0.0
militarily,0,1,0.0
i-vt,0,1,0.0
airspace,0,1,0.0
zealots,0,1,0.0
discounted,0,1,0.0
trigger,0,1,0.0
kenan,0,1,0.0
owing,0,1,0.0
jerusalem.meir,0,1,0.0
embarking,0,1,0.0
stated.earlier,0,1,0.0
obama.he,0,1,0.0
non-existent,0,1,0.0
irrelevant,0,1,0.0
yearning,0,1,0.0
threshold,0,1,0.0
shoring,0,1,0.0
ward,0,1,0.0
protects,0,1,0.0
honest,0,1,0.0
congressmen,0,1,0.0
depends,0,1,0.0
licenses,0,1,0.0
carefully,0,1,0.0
pacts,0,1,0.0
investments,0,1,0.0
lights,0,1,0.0
messaging,0,1,0.0
memory,0,1,0.0
ignoramus,0,1,0.0
echoes,0,1,0.0
elizabethtown,0,1,0.0
on-site,0,1,0.0
bolstered,0,1,0.0
brussels,0,1,0.0
phosphorous,0,1,0.0
purpose,0,1,0.0
lady,0,1,0.0
carson.new,0,1,0.0
exported,0,1,0.0
wrest,0,1,0.0
crippling,0,1,0.0
willa,0,1,0.0
faithful,0,1,0.0
misled,0,1,0.0
truth,0,1,0.0
restore,0,1,0.0
expand.if,0,1,0.0
spoon,0,1,0.0
value-added,0,1,0.0
preserve,0,1,0.0
memorably,0,1,0.0
lethal,0,1,0.0
stalked,0,1,0.0
approving,0,1,0.0
heidi,0,1,0.0
mutaaleq,0,1,0.0
offense,0,1,0.0
coalition.to,0,1,0.0
change.revelations,0,1,0.0
overthrew,0,1,0.0
gillespie.when,0,1,0.0
francisca,0,1,0.0
jr,0,1,0.0
abused,0,1,0.0
1964.schlafly,0,1,0.0
paths,0,1,0.0
stable,0,1,0.0
surrogate,0,1,0.0
away.it,0,1,0.0
asset,0,1,0.0
nestor,0,1,0.0
voa,0,1,0.0
battlefield.currently,0,1,0.0
construction,0,1,0.0
behalf.is,0,1,0.0
mohmmad,0,1,0.0
whizzing,0,1,0.0
bloviate,0,1,0.0
borne,0,1,0.0
arbajiyah,0,1,0.0
beautiful,0,1,0.0
flagship,0,1,0.0
re-extended,0,1,0.0
mediation.israeli,0,1,0.0
confuse,0,1,0.0
war.mr,0,1,0.0
voters.second,0,1,0.0
added.japan,0,1,0.0
integration,0,1,0.0
intersection,0,1,0.0
corps,0,1,0.0
poorest,0,1,0.0
professionalism,0,1,0.0
aborts,0,1,0.0
cowboy,0,1,0.0
attacking,0,1,0.0
rioting,0,1,0.0
scolded,0,1,0.0
have.richards,0,1,0.0
manner,0,1,0.0
akp,0,1,0.0
collected,0,1,0.0
militiamen,0,1,0.0
prioritizing,0,1,0.0
lower-wage,0,1,0.0
winter,0,1,0.0
genocide,0,1,0.0
enthusiasm,0,1,0.0
circuit,0,1,0.0
bold,0,1,0.0
tunnels,0,1,0.0
mournful,0,1,0.0
intercepts,0,1,0.0
salman,0,1,0.0
perfect,0,1,0.0
redirect,0,1,0.0
feared,0,1,0.0
plotting.predominantly,0,1,0.0
dare,0,1,0.0
whistling,0,1,0.0
advice,0,1,0.0
shenouda,0,1,0.0
townhall.but,0,1,0.0
then-republican,0,1,0.0
procedures,0,1,0.0
fought,0,1,0.0
conquest,0,1,0.0
roosevelt,0,1,0.0
organizations,0,1,0.0
southeast,0,1,0.0
genuine,0,1,0.0
hosni,0,1,0.0
maryland,0,1,0.0
transform,0,1,0.0
marred,0,1,0.0
reboot,0,1,0.0
refutation,0,1,0.0
cabrera,0,1,0.0
profiled,0,1,0.0
opposing,0,1,0.0
well-behaved.left,0,1,0.0
accredited,0,1,0.0
scavino,0,1,0.0
them.kirkuk,0,1,0.0
sad,0,1,0.0
patrolled,0,1,0.0
hillary-controlled,0,1,0.0
al-jideed,0,1,0.0
distribute,0,1,0.0
jihadists.the,0,1,0.0
lunch,0,1,0.0
block,0,1,0.0
goods-producing,0,1,0.0
inflated,0,1,0.0
would-be,0,1,0.0
swung,0,1,0.0
convert,0,1,0.0
15th,0,1,0.0
injuring,0,1,0.0
fundraiser,0,1,0.0
nation-state,0,1,0.0
diligently,0,1,0.0
organise,0,1,0.0
spearhead,0,1,0.0
diametrically,0,1,0.0
post-racial,0,1,0.0
twitter.police,0,1,0.0
enrique,0,1,0.0
sunday-show,0,1,0.0
expectancy.whereupon,0,1,0.0
strategists,0,1,0.0
psychology,0,1,0.0
fireworks.live,0,1,0.0
pet,0,1,0.0
unannounced,0,1,0.0
ring,0,1,0.0
tie,0,1,0.0
representing,0,1,0.0
relocating,0,1,0.0
bus,0,1,0.0
panel,0,1,0.0
presenter,0,1,0.0
convention.he,0,1,0.0
mauricio,0,1,0.0
garner,0,1,0.0
place.riot,0,1,0.0
dismissively,0,1,0.0
causing,0,1,0.0
bed,0,1,0.0
kilograms,0,1,0.0
criteria.these,0,1,0.0
excuses,0,1,0.0
devaluation,0,1,0.0
damn,0,1,0.0
2020.to,0,1,0.0
8th,0,1,0.0
quivering,0,1,0.0
diluted,0,1,0.0
twins,0,1,0.0
traded,0,1,0.0
eluteibi,0,1,0.0
brazen,0,1,0.0
hiring,0,1,0.0
delves,0,1,0.0
thief,0,1,0.0
valid,0,1,0.0
llc,0,1,0.0
queer,0,1,0.0
ghabat,0,1,0.0
underground,0,1,0.0
church,0,1,0.0
ayatollahs,0,1,0.0
complete,0,1,0.0
suspend,0,1,0.0
thanksgiving,0,1,0.0
private-sector,0,1,0.0
said.it,0,1,0.0
president.reid,0,1,0.0
ascend,0,1,0.0
courageous,0,1,0.0
enjoy,0,1,0.0
integrity,0,1,0.0
countries.the,0,1,0.0
delays,0,1,0.0
dropped,0,1,0.0
enters,0,1,0.0
reference,0,1,0.0
justin,0,1,0.0
corey,0,1,0.0
words.the,0,1,0.0
worse.as,0,1,0.0
protein,0,1,0.0
again.this,0,1,0.0
branding,0,1,0.0
al-abadi,0,1,0.0
snopes.com,0,1,0.0
lame-duck,0,1,0.0
beheaded,0,1,0.0
relaxed,0,1,0.0
mill,0,1,0.0
diplomatic,0,1,0.0
traders,0,1,0.0
illinois,0,1,0.0
crowds,0,1,0.0
tallies,0,1,0.0
punitive,0,1,0.0
kinds,0,1,0.0
lesser,0,1,0.0
posts,0,1,0.0
narrow,0,1,0.0
